Age,Job,Credit amount,Duration,Credit_to_Duration,High_Risk_Purpose,Sex_male,Housing_own,Housing_rent,Saving accounts_moderate,Saving accounts_none,Saving accounts_quite rich,Saving accounts_rich,Checking account_moderate,Checking account_none,Checking account_rich,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Age_Group_26-35,Age_Group_36-50,Age_Group_50+
26,1,6211,59,105.27118644067797,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
24,1,14177,46,308.19565217391306,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
73,0,17882,33,541.8787878787879,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
18,2,2204,9,244.88888888888889,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
73,2,5208,24,217.0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
40,1,5785,55,105.18181818181819,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
20,1,8593,71,121.02816901408451,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
54,1,3595,20,179.75,0,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
38,0,10383,34,305.38235294117646,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
38,0,5782,55,105.12727272727273,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
66,1,11037,33,334.45454545454544,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
26,2,730,19,38.421052631578945,0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
28,1,11071,17,651.2352941176471,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
35,2,8294,52,159.5,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
24,0,13576,42,323.23809523809524,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
54,1,4232,65,65.1076923076923,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
28,2,16750,37,452.7027027027027,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
74,3,4299,9,477.6666666666667,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
23,1,18471,64,288.609375,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
64,3,18223,7,2603.285714285714,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
30,1,8233,51,161.4313725490196,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
69,2,3122,16,195.125,0,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
70,3,12522,62,201.96774193548387,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
62,0,19859,37,536.7297297297297,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
60,1,1921,5,384.2,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
25,1,2067,63,32.80952380952381,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39,2,16365,53,308.77358490566036,1,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
20,3,2532,54,46.888888888888886,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
21,3,2257,36,62.69444444444444,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22,2,7042,7,1006.0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
45,1,789,10,78.9,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
62,0,11803,55,214.6,0,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
51,1,8849,36,245.80555555555554,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
38,2,17741,16,1108.8125,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51,1,11980,60,199.66666666666666,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
34,0,4273,28,152.60714285714286,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40,0,17181,20,859.05,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
60,0,4629,34,136.14705882352942,0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
46,2,13691,36,380.30555555555554,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
43,0,4771,43,110.95348837209302,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
42,0,6949,68,102.19117647058823,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
22,2,19048,38,501.2631578947368,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
43,1,9988,28,356.7142857142857,0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
71,2,6602,4,1650.5,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
19,1,7203,31,232.3548387096774,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
53,2,16217,45,360.3777777777778,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
47,1,1257,16,78.5625,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
70,2,17888,59,303.1864406779661,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
45,1,19687,65,302.87692307692305,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
64,1,5022,71,70.73239436619718,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
74,1,11736,23,510.2608695652174,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,0,2993,17,176.05882352941177,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
69,0,11910,71,167.74647887323943,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
27,1,2332,8,291.5,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
72,2,16242,59,275.2881355932203,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
69,0,5684,43,132.1860465116279,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
30,3,10729,5,2145.8,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
56,1,13020,10,1302.0,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
45,3,15037,34,442.2647058823529,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
59,1,19010,49,387.9591836734694,0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
26,1,18238,46,396.4782608695652,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
72,3,19577,7,2796.714285714286,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
40,1,3092,11,281.09090909090907,0,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
62,0,4214,58,72.65517241379311,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
29,0,17843,13,1372.5384615384614,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
32,0,1516,28,54.142857142857146,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
39,2,15351,22,697.7727272727273,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
74,1,4102,60,68.36666666666666,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
63,1,15646,24,651.9166666666666,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
74,0,14738,65,226.73846153846154,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
28,1,17983,44,408.70454545454544,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
32,0,15384,41,375.219512195122,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
26,2,10259,67,153.11940298507463,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
18,1,15309,41,373.390243902439,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,3,8716,27,322.81481481481484,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
30,2,2656,32,83.0,0,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
70,1,2174,28,77.64285714285714,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
32,3,17864,57,313.4035087719298,0,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
66,0,18932,26,728.1538461538462,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
23,2,19348,57,339.43859649122805,0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
64,2,1321,61,21.65573770491803,0,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
55,2,841,60,14.016666666666667,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
53,1,2230,48,46.458333333333336,1,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
53,1,11083,32,346.34375,1,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
68,1,17429,7,2489.8571428571427,0,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
49,1,15993,31,515.9032258064516,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
29,0,15693,58,270.5689655172414,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
46,2,7665,8,958.125,0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
51,1,10833,39,277.7692307692308,0,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
46,1,348,59,5.898305084745763,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
67,1,11480,61,188.19672131147541,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
32,1,3639,63,57.76190476190476,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20,1,18508,48,385.5833333333333,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
24,0,9804,11,891.2727272727273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
46,0,9448,43,219.72093023255815,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
73,1,7049,53,133.0,1,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
64,2,15124,58,260.7586206896552,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
46,1,14531,10,1453.1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
66,3,18073,48,376.5208333333333,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
25,0,3412,42,81.23809523809524,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,2,3605,41,87.92682926829268,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
74,3,13777,4,3444.25,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
29,2,13749,45,305.53333333333336,1,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
40,1,3943,15,262.8666666666667,0,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
61,2,15826,49,322.9795918367347,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
63,3,14908,43,346.69767441860466,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
62,2,16923,44,384.6136363636364,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
34,2,14791,25,591.64,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
21,1,16217,42,386.1190476190476,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,1,8896,25,355.84,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28,1,10160,53,191.69811320754718,0,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
74,0,10651,56,190.19642857142858,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
35,0,13640,17,802.3529411764706,1,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
63,2,16114,59,273.1186440677966,0,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
59,1,11287,32,352.71875,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,1,5037,22,228.95454545454547,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
59,0,8195,12,682.9166666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
49,1,7353,23,319.69565217391306,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
45,1,15616,62,251.8709677419355,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33,1,15299,63,242.84126984126985,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
35,1,5373,67,80.19402985074628,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
34,1,16616,45,369.24444444444447,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24,1,17608,55,320.1454545454545,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
52,2,2299,13,176.84615384615384,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
46,2,17482,55,317.8545454545455,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
29,0,367,57,6.43859649122807,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
24,1,11459,6,1909.8333333333333,0,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
47,3,7456,53,140.67924528301887,0,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False
54,1,8670,19,456.3157894736842,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
41,1,18706,61,306.655737704918,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
67,1,12533,45,278.5111111111111,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
64,1,17330,22,787.7272727272727,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
69,2,2076,14,148.28571428571428,0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
53,1,8707,58,150.1206896551724,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
50,2,12232,69,177.2753623188406,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
60,1,14581,40,364.525,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,0,12485,36,346.80555555555554,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
61,1,15369,70,219.55714285714285,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
51,1,4963,17,291.94117647058823,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
53,1,13702,54,253.74074074074073,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31,1,9878,40,246.95,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
56,1,6745,60,112.41666666666667,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
18,1,17467,68,256.86764705882354,1,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
67,3,5116,66,77.51515151515152,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
73,0,275,39,7.051282051282051,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
51,2,10050,43,233.72093023255815,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
74,1,11735,45,260.77777777777777,0,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
72,1,8395,25,335.8,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
55,2,19967,13,1535.923076923077,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
41,1,14081,4,3520.25,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
59,1,631,12,52.583333333333336,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
45,2,651,8,81.375,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
23,0,19754,6,3292.3333333333335,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
38,1,12097,52,232.6346153846154,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
40,2,6832,5,1366.4,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
63,3,19051,37,514.8918918918919,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
62,3,13223,33,400.6969696969697,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
39,2,4890,62,78.87096774193549,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
74,0,7825,48,163.02083333333334,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
32,1,10169,37,274.8378378378378,0,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False
58,1,16873,48,351.5208333333333,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
35,2,13490,46,293.2608695652174,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29,3,2124,11,193.0909090909091,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
47,1,17826,18,990.3333333333334,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
53,2,16543,45,367.6222222222222,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
48,2,18972,68,279.0,0,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
27,2,5838,63,92.66666666666667,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
44,1,5920,16,370.0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
73,2,5485,5,1097.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36,1,4104,18,228.0,0,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
68,1,11209,11,1019.0,1,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
46,1,10670,15,711.3333333333334,1,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
72,1,7044,35,201.25714285714287,0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
47,0,4402,32,137.5625,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
18,2,14609,70,208.7,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,1,14407,49,294.0204081632653,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
60,2,14658,47,311.8723404255319,0,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
19,2,18181,37,491.3783783783784,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
39,2,10286,61,168.62295081967213,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
56,1,17465,43,406.16279069767444,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
44,2,10156,13,781.2307692307693,0,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
23,2,1012,32,31.625,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32,2,9118,33,276.3030303030303,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
53,0,11338,27,419.9259259259259,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
29,2,19664,59,333.2881355932203,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
24,1,10984,18,610.2222222222222,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20,2,5155,45,114.55555555555556,0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
24,1,4501,63,71.44444444444444,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24,1,12495,19,657.6315789473684,0,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
45,1,13677,9,1519.6666666666667,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
30,0,11295,22,513.4090909090909,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
71,1,8435,38,221.97368421052633,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
30,1,4518,38,118.89473684210526,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
33,0,9528,62,153.67741935483872,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
22,2,10864,26,417.84615384615387,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
52,1,13639,56,243.55357142857142,0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
44,2,4442,56,79.32142857142857,0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
49,1,16919,36,469.97222222222223,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
44,2,1536,7,219.42857142857142,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
20,1,2524,27,93.48148148148148,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
67,1,5152,59,87.32203389830508,0,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True
50,1,1633,14,116.64285714285714,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
24,1,9613,34,282.7352941176471,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
74,1,12449,23,541.2608695652174,1,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
52,3,10923,11,993.0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
61,1,16872,45,374.93333333333334,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29,0,11458,13,881.3846153846154,0,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
41,2,9427,22,428.5,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
71,2,14528,31,468.64516129032256,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
59,2,2789,37,75.37837837837837,0,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
44,0,6523,56,116.48214285714286,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
50,1,7848,56,140.14285714285714,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
26,2,3761,67,56.134328358208954,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
62,1,7949,55,144.52727272727273,0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
44,1,3342,71,47.070422535211264,0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
29,2,6957,25,278.28,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
51,0,2945,31,95.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
71,2,10996,24,458.1666666666667,0,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
39,2,9073,48,189.02083333333334,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
22,2,13980,62,225.48387096774192,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
57,1,16064,20,803.2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
62,0,4844,26,186.30769230769232,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
30,2,13828,50,276.56,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
67,1,18655,54,345.462962962963,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
48,0,5720,57,100.35087719298245,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
57,0,10924,8,1365.5,0,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
59,1,15858,37,428.5945945945946,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
66,2,4015,14,286.7857142857143,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36,1,5761,56,102.875,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
25,1,10974,5,2194.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
42,0,7368,21,350.85714285714283,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
71,1,19405,25,776.2,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
28,0,18572,46,403.7391304347826,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
37,0,5036,40,125.9,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
71,1,9366,61,153.54098360655738,1,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
30,1,6752,55,122.76363636363637,0,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False
